account_number,name,mobile,pincode,account_product_type,narration,amount,timestamp,label
971754883698,Priya,6711228431,600044,Savings,WEB-TRF/317927637322/Tamil,11572,1740192297,1
813337600911,Deepa,6200510068,600070,Savings,ATM-WDL/ATM00197/Erode,20914,1758445322,0
871346676953,Bala,7344022281,600040,Current,ATM-WDL/ATM00115/Nagercoil,34632,1766114475,0
385064205414,Zubair,7551478978,600075,Current,ATM-WDL/ATM00015/Tirunelveli,46135,1750734314,0
549869827569,Siva,7439531501,600015,Current,IMPS/789266972488/Sathish,25220,1763771698,0
479110852823,Prem,8833861620,600010,Current,WEB-TRF/396578761335/Saranya,12581,1756066359,1
625075132717,Ezhilarasi,7932742662,600065,Savings,APP-P2P/6842071325/Vanitha,8082,1761639989,1
929836157831,Jobi,9578471544,600079,Current,UPI/9976759348/Zubair/BOB,1791,1753372587,0
430188021828,Gopi,6669578311,600030,Current,UPI/8494966219/Naveen/KOTAK,46088,1754048362,0
518232151592,Oviya,9986448421,600040,Savings,WEB-TRF/499412219936/Gopi,42583,1745142752,0
530688108149,Eswaran,8929914461,600036,Current,WEB-TRF/730751494085/Zeenath,23022,1757021809,0
763904337937,David,9170908827,600091,Savings,WEB-TRF/332201558741/Prasad,40434,1756900446,0
383000191540,Ramesh,7392168140,600015,Current,WEB-TRF/846346526827/Bhavani,25913,1745197416,0
442984364493,Vanitha,9392170476,600022,Current,ATM-WDL/ATM00491/Trichy,21974,1752573863,0
242715672037,Kamala,8571854641,600019,Current,ATM-WDL/ATM00354/Coimbatore,580,1759578396,1
251511184925,Akila,9586995296,600048,Savings,ATM-WDL/ATM00324/Madurai,30290,1746977029,0
505678023384,Farhan,6613976621,600098,Current,ATM-WDL/ATM00081/Coimbatore,40376,1741406120,0
947554466879,Ojas,6361846370,600032,Savings,ATM-WDL/ATM00263/Trichy,27893,1755617589,0
210127616800,Oviya,6106295989,600062,Savings,IMPS/149386329864/Venkat,9709,1762186886,0
434115946767,Prasad,9449899956,600069,Current,UPI/7242238964/Hari/BOB,36177,1740485687,0
624081184512,Iyappan,8182386509,600003,Current,WEB-TRF/776547820028/Sathish,18086,1762209177,1
334666309446,Selvam,6342553351,600050,Savings,IMPS/134280527838/Priya,15152,1761636406,1
632745546707,Anand,8819595113,600091,Current,APP-P2P/6679886879/Deepak,46839,1751662793,0
881751793608,Radha,9962522337,600058,Current,UPI/6911905612/Uma/KOTAK,14094,1736929317,1
760404918713,Murugan,8537715480,600093,Savings,APP-P2P/8548748753/Yamuna,33059,1759470461,1
859595163173,Bhavani,8414292188,600090,Savings,UPI/9470228863/Prem/CANARA,15436,1765354385,1
420405790604,Rajan,8795411453,600002,Current,APP-P2P/9853806186/Ganesh,26922,1756137857,0
572372101972,Bala,9828338194,600087,Savings,UPI/8422913264/Bala/PNB,8355,1750540562,0
692728376351,Oviya,6565178496,600029,Savings,UPI/9623308616/Karthik/BOB,13865,1765128417,1
966642790703,Zeenath,9486355893,600085,Savings,ATM-WDL/ATM00111/Salem,43984,1760950984,0
693218148556,Selvam,6605437738,600065,Current,ATM-WDL/ATM00499/Coimbatore,9100,1743356716,0
211707755950,Swetha,7570052689,600014,Savings,WEB-TRF/880864949568/Malathi,10574,1765575838,1
595470729203,Eswaran,9742300371,600030,Savings,IMPS/288627347357/Divya,15969,1741344320,0
898336488151,Sathish,8784988889,600032,Current,APP-P2P/9475767056/Deepak,34222,1743211274,1
482405244471,Thamarai,6822137072,600009,Savings,APP-P2P/6795842400/Naveen,14404,1766694657,0
618671958491,Farhan,6492358645,600099,Savings,IMPS/739429915328/Usha,1857,1741890675,0
202872837726,Indira,6349409945,600012,Current,UPI/9565328156/Eswaran/ICICI,36500,1762005114,0
847765038241,Prasad,8601526417,600071,Current,ATM-WDL/ATM00152/Chennai,17509,1742386821,0
524870314947,Chitra,6878450112,600007,Savings,APP-P2P/9204544138/Brindha,36612,1752393476,0
535257833730,Yamuna,7923594990,600093,Savings,WEB-TRF/970819239220/Ojas,39595,1737107796,0
526039986887,Thenmozhi,8766059883,600073,Savings,IMPS/813333596507/Meena,26306,1754074253,0
982132389601,Ramesh,6319676904,600014,Savings,UPI/6137365109/Indira/HDFC,9643,1738595877,0
999406026911,Elan,9381059740,600030,Savings,IMPS/604757955391/Gomathi,46955,1748249444,0
842706454219,Elan,8602840393,600064,Savings,WEB-TRF/225362604562/Deepak,38811,1754787731,0
519974352638,Arjun,7879838251,600060,Current,IMPS/454520354330/Gopi,43068,1757172449,0
892555775086,Murugan,7928530484,600052,Current,ATM-WDL/ATM00388/Thanjavur,3755,1750420967,0
471450953807,Iyappan,6932036025,600030,Savings,ATM-WDL/ATM00239/Madurai,8164,1765102931,1
982178136029,Manoj,7149588907,600014,Current,APP-P2P/6316065635/Prasad,14369,1763520565,1
786440188094,Janani,8601113183,600051,Savings,WEB-TRF/625075132717/Ezhilarasi,48475,1758358219,1
273602063356,Tamil,6118396693,600008,Current,ATM-WDL/ATM00246/Madurai,47289,1747610335,0
237221601756,Gowri,6912232510,600051,Current,APP-P2P/8136588469/Rajesh,834,1757042172,0
674217357501,Janani,6913629336,600061,Savings,UPI/9944869714/Kiran/BOB,38989,1754781341,0
653057126635,Sathish,7481669733,600003,Savings,APP-P2P/8377789002/Gowri,49903,1748171241,0
919867501433,Chitra,7180286347,600086,Savings,WEB-TRF/868093043907/Murugan,33726,1748867239,0
597943631583,Janani,6757747584,600090,Savings,APP-P2P/8172191273/Murugan,41383,1747490994,1
766898954000,Yashwant,7152246275,600019,Savings,ATM-WDL/ATM00378/Erode,38318,1740407085,1
587086949756,Balaji,8862998088,600095,Savings,APP-P2P/9368523822/Elakiya,769,1759255873,0
696314747380,Farhan,7252400885,600012,Savings,APP-P2P/9292756402/Zubair,6330,1748092074,0
575576971752,Murugan,9580572508,600073,Savings,WEB-TRF/488127418034/Gomathi,46961,1755774879,0
519317668358,Deepak,6569268102,600001,Savings,UPI/9199915275/Wasim/CANARA,24379,1745125761,0
616292728990,Venkat,7759737342,600002,Savings,UPI/7845268175/Isai/KOTAK,16263,1744709622,0
380678179372,Venkat,7325146786,600014,Savings,ATM-WDL/ATM00204/Tirunelveli,25628,1747925919,0
672906328343,Uma,7298709053,600046,Current,WEB-TRF/908518344612/David,33612,1754224842,0
997776314282,Chethan,7401173250,600052,Savings,UPI/8164507262/Xavier/ICICI,11206,1767158072,1
112528615017,Vani,6692685702,600089,Current,IMPS/872988673317/Radha,17040,1746305605,0
423633520064,Bala,7889507794,600060,Savings,UPI/9306496351/Hema/PNB,2565,1764257227,0
947863108106,Elakiya,7361674305,600079,Savings,IMPS/835233039515/Iyappan,4196,1751234926,0
792812617551,Ezhilarasi,6962882603,600021,Current,ATM-WDL/ATM00308/Madurai,25296,1748719862,0
308171240155,Vikram,7755545337,600040,Savings,IMPS/672050697849/Zubair,39475,1758697414,0
713251701637,Nalini,6910644910,600062,Savings,UPI/9863269867/Ganesh/HDFC,14755,1753396496,0
151055635899,Hari,6588071342,600007,Savings,ATM-WDL/ATM00092/Thanjavur,1474,1761420198,0
624092914101,Lokesh,6197970787,600011,Savings,WEB-TRF/941861078228/Gopi,27542,1740590133,0
691489599421,Elan,8270564185,600001,Savings,ATM-WDL/ATM00197/Tirunelveli,25671,1737432695,0
506473980807,Fathima,7309735359,600052,Savings,IMPS/844193700236/Vikram,4655,1758296468,0
144894433664,Uday,7667522445,600077,Savings,UPI/8647466482/Venkat/KOTAK,40239,1740792866,0
793596557894,Saranya,8921630891,600076,Savings,APP-P2P/6849801519/Isai,40019,1745589058,0
494095526226,Oviya,7265742617,600095,Savings,IMPS/891148968994/Usha,28068,1748112064,0
742798281741,Rohan,8905238350,600028,Savings,WEB-TRF/741081678388/Oviya,18388,1756174108,0
787340240795,Swetha,8589738128,600009,Current,UPI/7496848415/Vanitha/ICICI,47888,1762014185,0
764355778832,Honey,8808496105,600073,Savings,UPI/6616589157/Latha/AXIS,26823,1751843515,0
613785190223,Nalini,7543131355,600052,Savings,ATM-WDL/ATM00142/Madurai,3140,1740761764,0
528929140232,Ajith,8490675180,600021,Savings,APP-P2P/9478646070/Jobi,39797,1761766269,0
275240496465,Bhavani,6868091111,600054,Current,ATM-WDL/ATM00475/Chennai,699,1742331524,0
876919208612,Chitra,9360642589,600068,Current,UPI/9527280108/Ramesh/SBI,28434,1742907392,1
426438411954,Brindha,8428786222,600044,Savings,WEB-TRF/223921598751/Prem,7695,1763032784,1
618824357847,Gomathi,7266925408,600100,Current,UPI/7382236401/Kavya/AXIS,14732,1754700145,0
994666210528,Vivek,7778864694,600065,Current,UPI/7855954847/Iyappan/CANARA,19964,1737923495,1
898336488151,Sathish,8784988889,600032,Current,ATM-WDL/ATM00099/Nagercoil,3432,1742197709,0
192017051170,Sathish,6790610180,600025,Savings,WEB-TRF/740670924699/Mani,19754,1764310382,0
409175334488,Prem,7510153087,600061,Savings,WEB-TRF/932572143973/Meena,8460,1765064872,0
838789071837,Janani,9673792220,600086,Current,APP-P2P/6573230717/Zeenath,48777,1758177226,0
782658322495,Kavya,8881102503,600018,Current,IMPS/603835777588/Wasim,8476,1739964386,0
948502820188,Gowri,8996049540,600059,Current,IMPS/909010946895/Kumar,40078,1740301667,1
393435895045,Uma,8244295352,600094,Current,WEB-TRF/393094771020/Thenmozhi,31612,1747024980,0
749314945767,Isai,7412921596,600067,Savings,UPI/7766202990/Mani/KOTAK,17899,1763018569,0
999848802187,Priya,6492922240,600061,Savings,UPI/7352168607/Uday/ICICI,26231,1735786027,0
192085965198,Vani,8321298444,600078,Current,WEB-TRF/410890267632/Rajan,14918,1753564576,0
883620056976,Fathima,9120096765,600075,Current,UPI/6538626152/Suresh/PNB,20309,1761054064,0
991767662614,Mani,8796306277,600003,Current,WEB-TRF/218992715518/Ganesh,32608,1742096601,0
116517861498,Padmaja,6917366286,600043,Savings,ATM-WDL/ATM00003/Nagercoil,44831,1758131385,0
530780312102,Rajan,8600621292,600079,Current,IMPS/528092214959/Elan,42848,1739274593,1
386532754321,Latha,8236161148,600014,Current,IMPS/387385739348/Gowri,5562,1761051412,1
386532754321,Latha,8236161148,600014,Current,APP-P2P/8986974265/Kiran,37741,1760144986,0
658578188592,Zeenath,6603986049,600024,Savings,UPI/6614531970/Lokesh/SBI,6009,1761085073,0
414887917599,Dinesh,7295239631,600080,Current,UPI/9147751136/Arjun/BOB,43916,1755730203,0
949079012965,Divya,6585170369,600039,Current,IMPS/444945124393/Indira,38526,1738718023,0
404813500329,Kiran,8254917225,600057,Current,UPI/8713086866/Gopi/PNB,30180,1741011163,0
788602426270,Padmaja,7169239457,600085,Savings,ATM-WDL/ATM00406/Coimbatore,42863,1760241937,0
611558223974,Isai,6292755937,600011,Current,UPI/9478278218/Prasad/AXIS,26206,1750196250,0
399938606494,Latha,9393296380,600069,Current,UPI/9762263984/Ojas/CANARA,36417,1760420627,0
714860132561,Nithya,7642678844,600071,Current,WEB-TRF/887090853314/Usha,23351,1747973937,0
575552737091,Lokesh,6609038228,600033,Current,ATM-WDL/ATM00270/Coimbatore,7207,1750313021,0
364240307336,Meena,7909087175,600062,Current,ATM-WDL/ATM00300/Thanjavur,16334,1761697074,0
382218087595,Chitra,7413142798,600050,Savings,IMPS/580310380470/Murugan,17067,1762767450,0
868872561700,Lokesh,8313907112,600040,Current,WEB-TRF/555860657039/Mani,18515,1742920312,0
318451010083,Uma,8656486730,600020,Current,IMPS/956996442263/Yamuna,10098,1742083819,1
839589533615,Siva,6328626044,600100,Savings,IMPS/142462617823/Sathish,43440,1762510471,0
948933724438,Lokesh,9586195859,600059,Savings,WEB-TRF/776555243225/Ramesh,32698,1763654539,0
464821668091,Honey,7421675074,600091,Current,UPI/6194725071/Isai/CANARA,3375,1745258828,0
351215228975,Vani,7131810311,600046,Current,IMPS/634749118497/Rani,48589,1736605704,0
642412952768,Deepak,6499379713,600054,Savings,WEB-TRF/217524857839/Swetha,5294,1742643487,0
604996411418,Selvam,7113638583,600005,Current,UPI/8375382477/Uma/SBI,4914,1759076492,0
952720491494,Janani,6934962903,600100,Current,WEB-TRF/423830954938/Brindha,31912,1741062602,0
202587364616,Karthik,9163334116,600067,Savings,ATM-WDL/ATM00382/Trichy,4770,1742690638,0
630379743104,Gowri,7855639559,600033,Current,IMPS/298746163709/Sathish,40840,1748543217,0
383620405974,Prasad,9328940430,600043,Savings,ATM-WDL/ATM00284/Nagercoil,425,1740641415,0
829909774206,Anand,7263075595,600081,Current,WEB-TRF/296165534020/Lokesh,24565,1754662238,0
821807544770,Zubair,7861863296,600028,Current,WEB-TRF/600421946854/Janani,38081,1756384079,0
743880060714,Oviya,9196814848,600045,Current,UPI/8786815488/Gowri/SBI,20009,1755707333,0
298209455265,Rajan,7317465643,600022,Savings,ATM-WDL/ATM00295/Chennai,48290,1765154313,0
490754019462,Elakiya,7109395168,600012,Savings,WEB-TRF/117013786704/Rohan,19819,1762290374,0
974522967475,Karthik,6132453295,600040,Savings,ATM-WDL/ATM00008/Madurai,19432,1757003236,0
281913377709,Gomathi,9702632297,600083,Savings,ATM-WDL/ATM00272/Coimbatore,34256,1756838096,0
183991340439,Fathima,7361698627,600071,Current,ATM-WDL/ATM00347/Thanjavur,3600,1737106675,0
503294127967,Rajan,7506481515,600010,Savings,WEB-TRF/620273037767/Gomathi,43662,1739056172,0
199073615366,Dinesh,7542686437,600005,Savings,APP-P2P/9720535283/Dinesh,13872,1758441373,0
397692294354,Bhavani,6428448079,600027,Savings,IMPS/551783211387/Venkat,38477,1743254137,0
634283302667,Iyappan,8966747347,600009,Current,APP-P2P/8440096507/Deepa,3511,1746217436,0
108796713651,Venkat,8815570609,600051,Current,ATM-WDL/ATM00029/Salem,35673,1744517740,0
537436543736,Sathish,7207208654,600029,Savings,WEB-TRF/640861309669/Nithya,9616,1755085881,0
331039050114,Lokesh,8683825326,600058,Savings,ATM-WDL/ATM00089/Nagercoil,1381,1752674298,0
775751516260,Swetha,6743989866,600039,Current,WEB-TRF/728125407716/Gomathi,46153,1765881253,0
466678783248,Kavya,8992329618,600020,Current,ATM-WDL/ATM00076/Coimbatore,47998,1763775223,1
219738302651,Yashwant,7994688584,600029,Savings,UPI/9856496596/Yamuna/KOTAK,15757,1739587891,0
684008734505,Prasad,7465009075,600047,Savings,ATM-WDL/ATM00456/Madurai,26912,1761103869,0
313075796550,Vanitha,8717592546,600010,Savings,ATM-WDL/ATM00491/Nagercoil,45991,1743833860,1
967690382831,Balaji,7901793523,600071,Savings,IMPS/695372649370/Hari,17765,1750238558,0
226562653696,Wasim,6222045543,600022,Savings,APP-P2P/6556015513/Rani,17336,1753079232,0
365346442979,Rohan,7460613550,600071,Savings,IMPS/141193889932/Yamuna,12521,1755006123,1
753831553470,Honey,8835118578,600046,Current,ATM-WDL/ATM00455/Erode,47592,1744948122,1
291371984001,Gomathi,9602572686,600031,Current,IMPS/244250586304/Selvam,16905,1746390325,1
125779015337,Suresh,9156488296,600020,Current,UPI/9146812929/Ganesh/CANARA,49717,1766514971,0
819696918770,Kavya,8243750039,600042,Current,ATM-WDL/ATM00264/Coimbatore,37242,1755574348,0
712978591875,Vivek,9799591841,600004,Savings,IMPS/429678018089/Rohan,8384,1735928765,0
827384985209,Kumar,8685823118,600052,Savings,IMPS/262988834829/Sathish,7460,1743646661,0
512601283615,Rajesh,7984291393,600068,Savings,APP-P2P/6372491666/Radha,19619,1758065429,0
436696380441,Rani,7181631298,600097,Savings,WEB-TRF/335447821932/Kumar,5518,1759159734,1
143876281848,Chandru,7969119330,600008,Current,IMPS/824304327325/Naveen,2992,1735957628,0
514040943177,Deepa,7819550381,600040,Current,APP-P2P/6662524310/Akila,15155,1754657838,0
545609715276,Vikram,9426283245,600024,Savings,ATM-WDL/ATM00214/Salem,45425,1738953118,0
134432726904,Latha,8256089996,600034,Savings,IMPS/643555951320/Prem,19014,1750485506,0
400367926126,Malathi,7611267257,600071,Current,WEB-TRF/290313161145/Usha,23264,1755324573,1
477014069574,Tamil,8367542202,600059,Current,IMPS/506212918345/Chethan,162,1746129016,0
329094475539,Brindha,6909340042,600099,Savings,APP-P2P/7692593899/Deepa,3656,1765406362,1
529307461407,Mani,8744333516,600014,Savings,APP-P2P/7953746897/Chandru,31782,1741044036,0
824366395609,Zubair,7362171421,600055,Current,UPI/6167406971/Chethan/CANARA,16220,1756257834,0
151853927687,Bala,8191926217,600019,Current,APP-P2P/7207505758/Rani,4425,1753635142,0
473373471205,Oviya,9453845501,600030,Current,WEB-TRF/140683276713/Uma,27565,1765790458,0
700518345065,Deepa,6156046346,600048,Current,APP-P2P/7736576373/Vani,20945,1758005944,0
473702787588,Divya,7522785986,600025,Savings,APP-P2P/7339699130/Farhan,7827,1742661809,1
405007890296,Naveen,6900618265,600088,Current,UPI/6482721695/Deepa/AXIS,2361,1765487413,0
593033785463,Rohan,9716876860,600086,Current,WEB-TRF/394005598562/Kumar,30647,1746508416,0
552980476440,Zubair,9919382051,600019,Current,WEB-TRF/798075731244/Ojas,39918,1752262188,0
320693530669,Dinesh,6231794683,600010,Current,ATM-WDL/ATM00458/Chennai,43738,1736573545,0
671325051189,Rohan,7733824227,600095,Current,UPI/9943943219/David/SBI,19443,1753006879,0
676640849040,Xavier,7558545314,600074,Current,UPI/6902771733/Vanitha/CANARA,42867,1757953217,0
808930969542,Gowri,6541270796,600085,Current,APP-P2P/8797662729/Oviya,11557,1741462264,0
892516143683,Iyappan,8669167536,600011,Savings,WEB-TRF/500879861699/Siva,9139,1754274855,1
713640820890,Murugan,9915514240,600067,Savings,ATM-WDL/ATM00106/Coimbatore,26835,1745765049,0
537508845575,Chandru,9606810427,600030,Savings,IMPS/846577920067/Kumar,25990,1759425867,0
336472670544,Jobi,7981986896,600099,Savings,IMPS/469535207629/Kamala,30400,1759966928,0
491962185793,Usha,8697892214,600087,Savings,ATM-WDL/ATM00271/Erode,25486,1766771796,0
834193192808,Radha,7703743777,600091,Current,UPI/8983200030/Rajan/PNB,28557,1752638265,1
772169260902,Jobi,8696796440,600050,Savings,APP-P2P/7999472047/Mani,24303,1746723230,0
530098278526,Iyappan,7240105016,600068,Savings,ATM-WDL/ATM00344/Chennai,21462,1737278201,0
505911971484,Farhan,6893001383,600088,Savings,ATM-WDL/ATM00477/Nagercoil,36271,1741643701,0
940002040312,Akila,6144551160,600043,Current,APP-P2P/7793180063/Mani,47927,1765566623,1
330304059391,Deepak,7954669136,600037,Savings,IMPS/336583090632/Nithya,2283,1763884163,0
270161415390,Arjun,9401628495,600072,Savings,IMPS/295895255444/Arjun,12055,1756965848,0
411717614004,Fathima,9720433255,600009,Savings,UPI/7527219856/Radha/ICICI,7090,1747871988,0
472099370281,Brindha,6564616355,600086,Savings,WEB-TRF/386415472324/Prem,8734,1745407023,0
287459599984,Elan,8428167622,600095,Current,ATM-WDL/ATM00063/Trichy,15872,1741345274,0
261660916950,Ramesh,9672911909,600036,Savings,APP-P2P/8874637043/Nalini,43369,1755796651,0
340897233067,Deepak,8803881365,600015,Savings,UPI/8517256515/Uday/AXIS,28755,1754712918,0
524196123594,Mani,7998394449,600023,Current,WEB-TRF/530094748014/Zubair,10887,1737564772,0
854543871805,Sathish,6470919112,600094,Savings,APP-P2P/7643372358/Gopi,34600,1746320415,0
503385739605,Radha,9448065818,600041,Current,APP-P2P/9793133016/Tamil,1989,1761914609,0
627141968617,Nalini,8331215530,600052,Current,ATM-WDL/ATM00015/Salem,31070,1741069731,0
587473524249,Indira,6666343753,600079,Savings,WEB-TRF/171970002799/Meena,19035,1748603011,0
619501367076,Dinesh,8503935666,600072,Current,ATM-WDL/ATM00286/Trichy,44928,1754576209,1
342192090826,Akila,6107224145,600065,Savings,IMPS/799896694247/Sathish,7659,1759001095,1
532621565066,Venkat,8510607831,600048,Savings,APP-P2P/9637817984/Fathima,4814,1744799150,0
105391204152,Kumar,8989006374,600086,Current,ATM-WDL/ATM00114/Erode,44056,1763822927,0
227916669476,Meena,9589739684,600089,Savings,IMPS/465524119116/Iyappan,24392,1740820542,0
811081043785,Eswaran,7966647391,600077,Current,APP-P2P/8495008004/Suresh,24814,1758529223,0
439382080162,Vanitha,7986393789,600081,Savings,WEB-TRF/313788467977/Rajan,8184,1753963056,0
236252929784,Yamuna,8350984422,600007,Savings,WEB-TRF/210033757396/Zeenath,38391,1754823469,0
480068420497,Karthik,7393364102,600048,Current,UPI/6949505560/Indira/KOTAK,9712,1760026015,0
151459780707,Janani,9292569534,600052,Savings,APP-P2P/8424557359/Suresh,26942,1758295018,0
210551320370,Naveen,9935147672,600099,Savings,APP-P2P/7861639583/Eswaran,49649,1736758382,0
404844388898,Thenmozhi,7220538583,600005,Savings,UPI/9846166782/Chethan/HDFC,20188,1748727585,0
209115096414,Karthik,9407902156,600039,Savings,IMPS/332181155506/Swetha,18835,1741071452,0
426456491711,Vani,6446465198,600091,Current,WEB-TRF/162089726050/Ojas,19113,1755977070,0
999675275453,Selvam,9113527422,600071,Current,WEB-TRF/433397852372/Yamuna,47097,1738765228,1
252480824044,Prasad,6284997902,600024,Current,UPI/9452193906/Thamarai/CANARA,1119,1748708422,0
